English	Japanese	Source	SourceKind	DsdType
Steel Helmet of Major Illusion	鋼鉄の幻惑術の兜(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Helmet of Major Magicka	鋼鉄のマジカの兜(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Helmet of Major Restoration	鋼鉄の回復術の兜(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Helmet of Minor Alchemy	鋼鉄の錬金術の兜(小)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Helmet of Minor Alteration	鋼鉄の変性術の兜(小)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Helmet of Minor Archery	鋼鉄の弓術の兜(小)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Helmet of Minor Conjuring	鋼鉄の召喚術の兜(小)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Helmet of Minor Destruction	鋼鉄の破壊術の兜(小)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Helmet of Minor Illusion	鋼鉄の幻惑術の兜(小)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Helmet of Minor Magicka	鋼鉄のマジカの兜(小)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Helmet of Minor Restoration	鋼鉄の回復術の兜(小)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Helmet of Restoration	鋼鉄の回復術の兜	skyrim_taiyaku_250627	reference	Reference FULL
Steel Helmet of Waterbreathing	鋼鉄の兜(水呼吸)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Horned Helmet	鋼鉄の角の兜	skyrim_taiyaku_250627	reference	Reference FULL
Steel Imperial Gauntlets	帝国軍の鋼鉄の篭手	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace	鋼鉄のメイス	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Arcing	鋼鉄のメイス(アーク放電)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Binding	鋼鉄のメイス(拘束)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Burning	鋼鉄のメイス(炎上)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Cold	鋼鉄のメイス(凍気)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Cowardice	鋼鉄のメイス(小胆)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Diminishing	鋼鉄のメイス(弱化)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Dismay	鋼鉄のメイス(失望)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Draining	鋼鉄のメイス(渇き)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Embers	鋼鉄のメイス(残火)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Fatigue	鋼鉄のメイス(疲労)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Fear	鋼鉄のメイス(恐怖)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Frost	鋼鉄のメイス(冷気)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Ice	鋼鉄のメイス(氷)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Sapping	鋼鉄のメイス(搾取)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Scorching	鋼鉄のメイス(火炎)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Shocks	鋼鉄のメイス(雷撃)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Soul Snares	鋼鉄のメイス(捕魂)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Souls	鋼鉄のメイス(魂)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Sparks	鋼鉄のメイス(火花)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Torpor	鋼鉄のメイス(疲弊)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Mace of Weariness	鋼鉄のメイス(倦怠)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Nordic Gauntlets	鋼鉄のノルドの篭手	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor	スチールプレートの鎧	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Alteration	スチールプレートの変性術の鎧	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Conjuring	スチールプレートの召喚術の鎧	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Destruction	スチールプレートの破壊術の鎧	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Eminent Alteration	スチールプレートの変性術の鎧(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Eminent Conjuring	スチールプレートの召喚術の鎧(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Eminent Destruction	スチールプレートの破壊術の鎧(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Eminent Health	スチールプレート体力の鎧(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Eminent Illusion	スチールプレートの幻惑術の鎧(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Eminent Restoration	スチールプレートの回復術の鎧(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Health	スチールプレートの体力の鎧	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Illusion	スチールプレートの幻惑術の鎧	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Major Alteration	スチールプレートの変性術の鎧(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Major Conjuring	スチールプレートの召喚術の鎧(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Major Destruction	スチールプレートの破壊術の鎧(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Major Health	スチールプレートの体力の鎧(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Major Illusion	スチールプレートの幻惑術の鎧(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Major Restoration	スチールプレートの回復術の鎧(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of Restoration	スチールプレートの回復術の鎧	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of the Eminent Knight	スチールプレートの騎士の鎧(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of the Knight	スチールプレートの騎士の鎧	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Armor of the Major Knight	スチールプレートの大騎士の鎧	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots	スチールプレートのブーツ	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots of Brawn	スチールプレートのブーツ(強靭)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots of Dwindling Flames	スチールプレートのブーツ(焦熱減少)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots of Dwindling Frost	スチールプレートのブーツ(冷気減少)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots of Dwindling Shock	スチールプレートのブーツ(雷撃減少)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots of Eminent Stamina	スチールプレートのスタミナのブーツ(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots of Flame Suppression	スチールプレートのブーツ(炎抑制)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots of Frost Suppression	スチールプレートブーツ(冷気抑制)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots of Hauling	スチールプレートのブーツ(運搬)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots of Major Stamina	スチールプレートのスタミナのブーツ(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots of Muffling	スチールプレートのブーツ(消音)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots of Shock Suppression	スチールプレートのブーツ(雷撃抑制)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots of Stamina	スチールプレートのスタミナのブーツ	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots of Strength	スチールプレートのブーツ(腕力)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots of Waning Fire	スチールプレートのブーツ(火衰退)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots of Waning Frost	スチールプレートのブーツ(冷気衰退)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Boots of Waning Shock	スチールプレートのブーツ(雷撃衰退)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Bracers of Alchemy	スチールプレートの錬金術の腕当て	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Bracers of Archery	スチールプレートの弓術の腕当て	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Bracers of Eminent Alchemy	スチールプレートの錬金術の腕当て(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Bracers of Eminent Archery	スチールプレートの弓術の腕当て(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Bracers of Eminent Smithing	スチールプレートの鍛造術の腕当て(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Bracers of Eminent Sure Grip	スチールプレートの万力の腕当て(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Bracers of Eminent Wielding	スチールプレートの巧妙さの腕当て(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Bracers of Major Alchemy	スチールプレートの錬金術の腕当て(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Bracers of Major Archery	スチールプレートの弓術の腕当て(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Bracers of Major Smithing	スチールプレートの鍛造術の腕当て(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Bracers of Major Sure Grip	スチールプレートの万力の腕当て(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Bracers of Major Wielding	スチールプレートの巧妙さの腕当て(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Bracers of Smithing	スチールプレートの鍛造術の腕当て	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Bracers of Sure Grip	スチールプレートの万力の腕当て	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Bracers of Wielding	スチールプレートの巧妙さの腕当て	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Gauntlets	スチールプレートの篭手	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet	スチールプレートの兜	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Alchemy	スチールプレートの錬金術の兜	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Alteration	スチールプレートの変性術の兜	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Archery	スチールプレートの弓術の兜	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Conjuring	スチールプレートの召喚術の兜	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Destruction	スチールプレートの破壊術の兜	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Eminent Alchemy	スチールプレートの錬金術の兜(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Eminent Alteration	スチールプレートの変性術の兜(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Eminent Archery	スチールプレートの弓術の兜(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Eminent Conjuring	スチールプレートの召喚術の兜(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Eminent Destruction	スチールプレートの破壊術の兜(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Eminent Illusion	スチールプレートの幻惑術の兜(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Eminent Magicka	スチールプレートのマジカの兜(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Eminent Restoration	スチールプレートの回復術の兜(優)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Illusion	スチールプレートの幻惑術の兜	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Magicka	スチールプレートのマジカの兜	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Major Alchemy	スチールプレートの錬金術の兜(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Major Alteration	スチールプレートの変性術の兜(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Major Archery	スチールプレートの弓術の兜(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Major Conjuring	スチールプレートの召喚術の兜(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Major Destruction	スチールプレートの破壊術の兜(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Major Illusion	スチールプレートの幻惑術の兜(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Major Magicka	スチールプレートのマジカの兜(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Major Restoration	スチールプレートの回復術の兜(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Restoration	スチールプレートの回復術の兜	skyrim_taiyaku_250627	reference	Reference FULL
Steel Plate Helmet of Waterbreathing	スチールプレートの兜(水呼吸)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shield	鋼鉄の盾	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shield of Blocking	鋼鉄の防御術の盾	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shield of Dwindling Fire	鋼鉄の盾(火減少)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shield of Dwindling Frost	鋼鉄の盾(冷気減少)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shield of Dwindling Magic	鋼鉄の盾(魔法減少)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shield of Dwindling Shock	鋼鉄の盾(雷撃減少)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shield of Fire Resist	鋼鉄の盾(炎耐性)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shield of Major Blocking	鋼鉄の防御術の盾(大)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shield of Minor Blocking	鋼鉄の防御術の盾(小)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shield of Resist Frost	鋼鉄の盾(冷気耐性)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shield of Resist Magic	魔法耐性の鋼鉄の盾	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shield of Resist Shock	鋼鉄の盾(雷撃耐性)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shield of Waning Fire	鋼鉄の盾(火衰退)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shield of Waning Frost	鋼鉄の盾(冷気衰退)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shield of Waning Magic	鋼鉄の盾(魔法衰退)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shield of Waning Shock	鋼鉄の盾(雷撃衰退)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Shin Boots	鋼鉄のすね当て	skyrim_taiyaku_250627	reference	Reference FULL
Steel Smithing	鋼鉄の鍛造術	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword	鋼鉄の剣	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Arcing	鋼鉄の剣(アーク放電)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Binding	鋼鉄の剣(拘束)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Burning	鋼鉄の剣(炎上)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Cold	鋼鉄の剣(凍気)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Cowardice	鋼鉄の剣(小胆)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Diminishing	鋼鉄の剣(弱化)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Dismay	鋼鉄の剣(失望)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Draining	鋼鉄の剣(渇き)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Embers	鋼鉄の剣(残火)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Fatigue	鋼鉄の剣(疲労)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Fear	鋼鉄の剣(恐怖)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Frost	鋼鉄の剣(冷気)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Ice	鋼鉄の剣(氷)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Sapping	鋼鉄の剣(搾取)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Scorching	鋼鉄の剣(火炎)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Shocks	鋼鉄の剣(雷撃)	skyrim_taiyaku_250627	reference	Reference FULL
Steel Sword of Soul Snares	鋼鉄の剣(捕魂)	skyrim_taiyaku_250627	reference	Reference FULL
